//tau lambda mean lower_bound upper_bound
0.0448745 1.706 0.955454 0.948146 0.962761
0.0452898 1.724 0.961354 0.954671 0.968036
0.0457088 1.751 0.955389 0.948176 0.962601
0.0461318 1.79 0.947972 0.940175 0.955769
0.0465586 1.806 0.949741 0.942107 0.957376
0.0469894 1.776 0.949281 0.941603 0.956959
0.0474242 1.705 0.951497 0.94399 0.959005
0.047863 1.801 0.955904 0.948766 0.963043
0.0483059 1.784 0.955541 0.948428 0.962654
0.0487528 1.707 0.953373 0.945676 0.96107
0.049204 1.813 0.957336 0.950401 0.964272
0.0496592 1.809 0.953009 0.94561 0.960407
0.0501187 1.825 0.95121 0.943885 0.958536
0.0505825 1.833 0.951619 0.944027 0.959211
0.0510505 1.821 0.951494 0.944023 0.958965
0.0515229 1.838 0.953198 0.945809 0.960586
0.0519996 1.802 0.951229 0.943708 0.958751
0.0524807 1.806 0.951117 0.943314 0.958919
0.0529663 1.897 0.953264 0.945651 0.960877
0.0534564 1.87 0.953137 0.945631 0.960642
0.0539511 1.885 0.947205 0.939271 0.955139
0.0544503 1.858 0.949938 0.942299 0.957577
0.0549541 1.89 0.948369 0.940633 0.956105
0.0554626 1.905 0.941274 0.932928 0.94962
0.0559758 1.862 0.942903 0.934588 0.951218
0.0564937 1.928 0.944734 0.936772 0.952695
0.0570164 1.931 0.94474 0.936773 0.952708
0.057544 1.955 0.949142 0.941792 0.956491
0.0580764 1.98 0.944118 0.935975 0.952262
0.0586138 1.943 0.946425 0.938332 0.954518
0.0591562 1.933 0.946186 0.938326 0.954046
0.0597035 1.96 0.947763 0.940115 0.95541
0.060256 2.002 0.937339 0.928996 0.945683
0.0608135 1.996 0.942925 0.934876 0.950974
0.0613762 1.957 0.940799 0.93259 0.949007
0.0619441 2.024 0.943699 0.935708 0.95169
0.0625173 1.992 0.935223 0.926735 0.943712
0.0630957 2.028 0.941537 0.933434 0.949641
0.0636796 2.01 0.940403 0.932373 0.948432
0.0642688 2.025 0.939714 0.931276 0.948152
0.0648634 2.013 0.937817 0.929469 0.946164
0.0654636 2.141 0.930498 0.921603 0.939392
0.0660693 2.055 0.939788 0.93162 0.947955
0.0666807 2.021 0.939736 0.931493 0.94798
0.0672977 2.163 0.927612 0.91849 0.936733
0.0679204 2.049 0.929332 0.9203 0.938365
0.0685488 2.122 0.935642 0.927082 0.944201
0.0691831 2.084 0.936813 0.928238 0.945388
0.0698232 2.161 0.928502 0.919414 0.937589
0.0704693 2.203 0.920838 0.911524 0.930152
0.0711214 2.134 0.934509 0.925843 0.943175
0.0717794 2.099 0.937248 0.9291 0.945396
0.0724436 2.135 0.930267 0.921376 0.939159
0.0731139 2.163 0.930802 0.92189 0.939715
0.0737904 2.19 0.933611 0.925165 0.942058
0.0744732 2.169 0.934964 0.92658 0.943347
0.0751623 2.17 0.928225 0.919197 0.937254
0.0758578 2.245 0.921986 0.912624 0.931347
0.0765597 2.201 0.932313 0.923786 0.94084
0.0772681 2.326 0.927353 0.918459 0.936248
0.077983 2.249 0.919338 0.909727 0.928949
0.0787046 2.319 0.925091 0.915907 0.934275
0.0794328 2.256 0.93157 0.922702 0.940437
0.0801678 2.247 0.922766 0.913549 0.931983
0.0809096 2.302 0.92647 0.917388 0.935553
0.0816582 2.3 0.921053 0.911694 0.930412
0.0824138 2.288 0.922478 0.913314 0.931642
0.0831764 2.342 0.920116 0.910893 0.92934
0.083946 2.38 0.923842 0.91486 0.932823
0.0847227 2.398 0.914897 0.904996 0.924799
0.0855067 2.37 0.915499 0.905861 0.925136
0.0862979 2.383 0.919275 0.909667 0.928883
0.0870964 2.355 0.920272 0.910868 0.929675
0.0879023 2.391 0.921741 0.912336 0.931147
0.0887156 2.399 0.916345 0.90687 0.92582
0.0895365 2.51 0.908729 0.898957 0.918501
0.0903649 2.453 0.9124 0.902681 0.922119
0.0912011 2.494 0.914282 0.904715 0.923848
0.092045 2.439 0.915977 0.906551 0.925404
0.0928966 2.517 0.908719 0.898887 0.918551
0.0937562 2.443 0.913442 0.903709 0.923176
0.0946237 2.517 0.907615 0.897326 0.917904
0.0954993 2.544 0.915225 0.90589 0.924561
0.0963829 2.512 0.91423 0.904526 0.923935
0.0972747 2.501 0.916511 0.907274 0.925747
0.0981748 2.627 0.90625 0.896192 0.916308
0.0990832 2.622 0.904206 0.893983 0.914428
0.1 2.622 0.909741 0.899996 0.919485
0.100925 2.651 0.900601 0.890161 0.911042
0.101859 2.618 0.906024 0.896161 0.915887
0.102802 2.653 0.909838 0.900073 0.919602
0.103753 2.771 0.897326 0.887033 0.907619
0.104713 2.664 0.904823 0.894684 0.914962
0.105682 2.697 0.906892 0.897216 0.916568
0.10666 2.689 0.898558 0.888082 0.909034
0.107647 2.73 0.906882 0.897012 0.916753
0.108643 2.774 0.899131 0.888838 0.909423
0.109648 2.813 0.892719 0.881917 0.903522
0.110662 2.811 0.893369 0.882695 0.904043
0.111686 2.741 0.89907 0.888857 0.909282
0.11272 2.817 0.896002 0.885443 0.906562
0.113763 2.791 0.897773 0.887242 0.908305
0.114815 2.846 0.891572 0.880926 0.902217
0.115878 2.803 0.901229 0.890867 0.911591
0.11695 2.905 0.890075 0.879406 0.900744
0.118032 2.91 0.89659 0.886127 0.907054
0.119124 2.901 0.881448 0.870342 0.892554
0.120226 2.926 0.880247 0.869238 0.891256
0.121339 2.942 0.889695 0.87893 0.900459
0.122462 3.023 0.882124 0.871011 0.893237
0.123595 3.113 0.876027 0.864571 0.887483
0.124738 2.932 0.888426 0.877655 0.899196
0.125893 2.978 0.889537 0.878781 0.900294
0.127057 3.029 0.884611 0.873836 0.895385
0.128233 3.071 0.885746 0.875055 0.896438
0.12942 3.075 0.881666 0.870825 0.892508
0.130617 3.143 0.878232 0.866983 0.889482
0.131826 3.066 0.873695 0.862397 0.884994
0.133045 3.208 0.878658 0.867345 0.889972
0.134276 3.083 0.872912 0.861345 0.884479
0.135519 3.019 0.892312 0.881634 0.902989
0.136773 3.191 0.885685 0.874933 0.896436
0.138038 3.214 0.882929 0.872103 0.893755
0.139316 3.231 0.86414 0.852401 0.87588
0.140605 3.25 0.873021 0.861731 0.88431
0.141906 3.24 0.864468 0.853038 0.875899
0.143219 3.313 0.868931 0.857294 0.880569
0.144544 3.279 0.862381 0.850874 0.873889
0.145881 3.323 0.863352 0.85172 0.874984
0.147231 3.379 0.862376 0.850677 0.874075
0.148594 3.443 0.865607 0.85405 0.877163
0.149968 3.415 0.868465 0.8572 0.87973
0.151356 3.381 0.868471 0.857045 0.879896
0.152757 3.482 0.852562 0.840594 0.86453
0.15417 3.438 0.863936 0.852543 0.875329
0.155597 3.444 0.868578 0.857183 0.879974
0.157036 3.486 0.859022 0.847574 0.870469
0.158489 3.517 0.850355 0.838246 0.862464
0.159956 3.615 0.851954 0.840134 0.863775
0.161436 3.484 0.861643 0.849674 0.873613
0.16293 3.572 0.846794 0.83454 0.859048
0.164437 3.6 0.842954 0.830567 0.855341
0.165959 3.616 0.853822 0.842231 0.865414
0.167494 3.726 0.856156 0.844359 0.867954
0.169044 3.714 0.845656 0.833633 0.857679
0.170608 3.687 0.847072 0.834947 0.859197
0.172187 3.623 0.848261 0.836464 0.860057
0.17378 3.708 0.850795 0.839005 0.862586
0.175388 3.833 0.833959 0.821818 0.8461
0.177011 3.678 0.849366 0.837524 0.861207
0.178649 3.872 0.835315 0.82314 0.847489
0.180302 3.79 0.845448 0.833164 0.857732
0.18197 3.916 0.838963 0.826732 0.851193
0.183654 3.85 0.847805 0.835882 0.859728
0.185353 3.974 0.836856 0.824613 0.849098
0.187068 3.961 0.835702 0.82327 0.848134
0.188799 3.996 0.839496 0.827364 0.851628
0.190546 3.915 0.834221 0.821902 0.846539
0.192309 4.105 0.816733 0.80389 0.829575
0.194089 4.099 0.824792 0.812184 0.837399
0.195884 4.098 0.835384 0.822883 0.847886
0.197697 4.119 0.817661 0.805161 0.83016
0.199526 4.142 0.832809 0.820409 0.845209
0.201372 4.065 0.834975 0.822642 0.847309
0.203236 4.201 0.828219 0.815762 0.840676
0.205116 4.242 0.808826 0.795887 0.821765
0.207014 4.258 0.820243 0.807587 0.832899
0.20893 4.256 0.825589 0.812652 0.838526
0.210863 4.3 0.818083 0.805537 0.830629
0.212814 4.375 0.813376 0.800395 0.826357
0.214783 4.311 0.811045 0.79821 0.82388
0.21677 4.398 0.809421 0.796479 0.822363
0.218776 4.329 0.815669 0.80312 0.828218
0.2208 4.422 0.806272 0.793271 0.819273
0.222844 4.459 0.810495 0.797431 0.823559
0.224905 4.427 0.809285 0.796435 0.822135
0.226986 4.476 0.800477 0.787463 0.813492
0.229087 4.445 0.804816 0.791752 0.81788
0.231206 4.566 0.802728 0.789569 0.815887
0.233346 4.661 0.783039 0.769723 0.796355
0.235505 4.555 0.807305 0.794359 0.820251
0.237684 4.637 0.80797 0.795189 0.820752
0.239883 4.637 0.80143 0.788154 0.814705
0.242103 4.765 0.79691 0.783863 0.809958
0.244343 4.741 0.791137 0.778046 0.804228
0.246604 4.665 0.793615 0.780531 0.806698
0.248886 4.701 0.796851 0.783713 0.809988
0.251189 4.834 0.780768 0.767455 0.794081
0.253513 4.87 0.779035 0.765562 0.792507
0.255859 4.933 0.788365 0.775132 0.801597
0.258226 4.845 0.77105 0.75735 0.784749
0.260615 4.854 0.784644 0.771268 0.798021
0.263027 4.943 0.786496 0.772934 0.800059
0.265461 4.917 0.787124 0.773603 0.800645
0.267917 5.029 0.759123 0.745085 0.77316
0.270396 4.986 0.779341 0.765561 0.79312
0.272898 5.004 0.777679 0.764329 0.791028
0.275423 5.043 0.770865 0.757007 0.784724
0.277971 5.097 0.768556 0.75519 0.781922
0.280543 5.131 0.776304 0.762485 0.790122
0.283139 5.196 0.754098 0.740513 0.767684
0.285759 5.228 0.764106 0.750635 0.777577
0.288403 5.229 0.764789 0.751143 0.778435
0.291072 5.32 0.760477 0.74691 0.774044
0.293765 5.3 0.763975 0.750767 0.777184
0.296483 5.359 0.755075 0.741146 0.769004
0.299226 5.35 0.766865 0.753363 0.780367
0.301995 5.434 0.743105 0.729569 0.756641
0.304789 5.3 0.756592 0.742781 0.770403
0.30761 5.449 0.751989 0.738222 0.765756
0.310456 5.451 0.75382 0.740393 0.767248
0.313329 5.447 0.74322 0.729312 0.757127
0.316228 5.521 0.742786 0.729264 0.756308
0.319154 5.49 0.755542 0.741702 0.769382
0.322107 5.551 0.748291 0.734873 0.761709
0.325087 5.692 0.735354 0.721648 0.749059
0.328095 5.597 0.736892 0.722847 0.750937
0.331131 5.591 0.738293 0.724072 0.752513
0.334195 5.693 0.728603 0.715014 0.742192
0.337287 5.753 0.726885 0.712932 0.740838
0.340408 5.747 0.734687 0.720737 0.748637
0.343558 5.8 0.732923 0.719027 0.746819
0.346737 5.775 0.737601 0.723744 0.751458
0.349945 5.83 0.716645 0.702785 0.730504
0.353183 5.883 0.715115 0.700965 0.729265
0.356451 5.864 0.700099 0.685937 0.714261
0.359749 5.8 0.724929 0.711252 0.738606
0.363078 5.876 0.707594 0.693486 0.721702
0.366438 6.018 0.702749 0.688923 0.716574
0.369828 6.043 0.709588 0.69556 0.723616
0.37325 6.014 0.702005 0.687802 0.716209
0.376704 6.039 0.705863 0.691737 0.719988
0.380189 6.053 0.702447 0.688134 0.71676
0.383707 6.153 0.695339 0.681348 0.709331
0.387258 6.042 0.717441 0.703314 0.731569
0.390841 6.141 0.691529 0.677462 0.705595
0.394457 6.076 0.696986 0.682899 0.711074
0.398107 6.215 0.685539 0.671259 0.699819
0.401791 6.193 0.686552 0.672535 0.70057
0.405509 6.223 0.690109 0.676007 0.704211
0.409261 6.267 0.690144 0.675857 0.70443
0.413048 6.219 0.682279 0.668132 0.696426
0.416869 6.274 0.69166 0.677291 0.706028
0.420727 6.271 0.680473 0.666113 0.694833
0.42462 6.389 0.660422 0.646263 0.674581
0.428549 6.416 0.665743 0.6517 0.679785
0.432514 6.387 0.67663 0.662151 0.691109
0.436516 6.391 0.670165 0.656311 0.684019
0.440555 6.408 0.673204 0.659351 0.687057
0.444631 6.438 0.665333 0.651194 0.679472
0.448745 6.497 0.646296 0.632165 0.660427
0.452898 6.443 0.671873 0.657673 0.686072
0.457088 6.461 0.658726 0.644584 0.672868
0.461318 6.502 0.664676 0.65068 0.678671
0.465586 6.478 0.657445 0.643071 0.671819
0.469894 6.488 0.656955 0.642928 0.670983
0.474242 6.574 0.651154 0.636858 0.665451
0.47863 6.554 0.66493 0.650727 0.679133
0.483059 6.607 0.653643 0.639499 0.667787
0.487528 6.62 0.639765 0.625763 0.653767
0.49204 6.646 0.640686 0.627028 0.654344
0.496592 6.635 0.633936 0.620025 0.647846
0.501187 6.629 0.633579 0.619227 0.647932
0.505825 6.625 0.635945 0.621627 0.650262
0.510505 6.632 0.65035 0.63621 0.664491
0.515229 6.664 0.634823 0.620644 0.649002
0.519996 6.732 0.624749 0.610799 0.638699
0.524807 6.734 0.624905 0.611103 0.638706
0.529663 6.723 0.619419 0.605395 0.633443
0.534564 6.713 0.635565 0.621191 0.649938
0.539511 6.705 0.630748 0.616573 0.644924
0.544503 6.744 0.627946 0.613947 0.641945
0.549541 6.769 0.605841 0.591873 0.619808
0.554626 6.781 0.607238 0.59345 0.621026
0.559758 6.793 0.600157 0.58626 0.614054
0.564937 6.834 0.606837 0.592834 0.620839
0.570164 6.808 0.605497 0.591294 0.6197
0.57544 6.832 0.600184 0.585907 0.61446
0.580764 6.816 0.602455 0.58812 0.616791
0.586138 6.802 0.594504 0.580484 0.608524
0.591562 6.855 0.596554 0.582969 0.610138
0.597035 6.84 0.575606 0.561724 0.589489
0.60256 6.862 0.588913 0.574909 0.602916
0.608135 6.857 0.585448 0.571423 0.599472
0.613762 6.87 0.579514 0.566019 0.593009
0.619441 6.874 0.57665 0.56295 0.590349
0.625173 6.87 0.576435 0.56248 0.59039
0.630957 6.886 0.570904 0.557211 0.584598
0.636796 6.903 0.579343 0.565368 0.593317
0.642688 6.925 0.565215 0.552226 0.578204
0.648634 6.889 0.559411 0.545821 0.573002
0.654636 6.915 0.563881 0.550391 0.577371
0.660693 6.919 0.563022 0.549583 0.576461
0.666807 6.919 0.571104 0.557478 0.584731
0.672977 6.93 0.566408 0.552739 0.580077
0.679204 6.93 0.552853 0.539329 0.566377
0.685488 6.913 0.547393 0.533846 0.56094
0.691831 6.929 0.543328 0.529789 0.556868
0.698232 6.941 0.546338 0.533067 0.559609
0.704693 6.951 0.55282 0.539485 0.566155
0.711214 6.97 0.534349 0.52067 0.548028
0.717794 6.965 0.538848 0.525373 0.552323
0.724436 6.951 0.526311 0.513376 0.539245
0.731139 6.958 0.532189 0.518577 0.545801
0.737904 6.968 0.540633 0.527284 0.553982
0.744732 6.972 0.514352 0.501521 0.527182
0.751623 6.971 0.519679 0.506567 0.532791
0.758578 6.958 0.512129 0.498903 0.525355
0.765597 6.955 0.517122 0.504192 0.530052
0.772681 6.982 0.513498 0.500506 0.526491
0.77983 6.972 0.498729 0.48601 0.511447
0.787046 6.984 0.507223 0.494082 0.520364
0.794328 6.983 0.506492 0.493788 0.519195
0.801678 6.985 0.497688 0.485154 0.510222
0.809096 6.986 0.512396 0.499257 0.525535
0.816582 6.985 0.498364 0.486012 0.510717
0.824138 6.982 0.505168 0.492099 0.518237
0.831764 6.987 0.507619 0.494848 0.52039
0.83946 6.992 0.496245 0.483875 0.508615
0.847227 6.99 0.485743 0.473534 0.497952
0.855067 6.993 0.485108 0.472893 0.497324
0.862979 6.989 0.478133 0.46565 0.490616
0.870964 6.992 0.480313 0.467734 0.492892
0.879023 6.993 0.480261 0.467908 0.492614
0.887156 6.99 0.482502 0.470268 0.494736
0.895365 6.995 0.485081 0.472918 0.497245
0.903649 7 0.478324 0.465686 0.490962
0.912011 6.994 0.467873 0.455381 0.480365
0.92045 6.998 0.455131 0.443348 0.466915
0.928966 6.992 0.45442 0.442676 0.466164
0.937562 6.998 0.468785 0.456856 0.480715
0.946237 6.994 0.461599 0.449406 0.473792
0.954993 6.995 0.449556 0.437707 0.461405
0.963829 6.995 0.463531 0.45144 0.475622
0.972747 6.997 0.444293 0.432855 0.455732
0.981748 6.997 0.447786 0.435908 0.459664
0.990832 7 0.448974 0.437196 0.460751
1 6.999 0.444127 0.432418 0.455836
1.00925 7 0.431202 0.419858 0.442546
1.01859 6.997 0.445477 0.433992 0.456963
1.02802 7 0.436592 0.424903 0.448281
1.03753 6.998 0.434148 0.42275 0.445546
1.04713 6.997 0.430777 0.419173 0.44238
1.05682 7 0.42374 0.412392 0.435088
1.0666 6.997 0.436247 0.424562 0.447932
1.07647 7 0.41969 0.408414 0.430967
1.08643 7 0.424717 0.413411 0.436023
1.09648 6.999 0.423193 0.411376 0.43501
1.10662 7 0.409321 0.398823 0.419818
1.11686 6.999 0.414253 0.403258 0.425247
1.1272 6.998 0.409695 0.398753 0.420637
1.13763 6.998 0.407346 0.396692 0.417999
1.14815 7 0.397317 0.386872 0.407763
1.15878 6.998 0.398819 0.388487 0.40915
1.1695 7 0.40621 0.395435 0.416985
1.18032 7 0.403895 0.392955 0.414834
1.19124 7 0.39867 0.387724 0.409615
1.20226 7 0.390188 0.380001 0.400375
1.21339 6.999 0.385061 0.375102 0.39502
1.22462 7 0.386759 0.376594 0.396924
1.23595 7 0.381834 0.371656 0.392012
1.24738 7 0.379101 0.368741 0.389462
1.25893 7 0.372948 0.363201 0.382695
1.27057 7 0.373978 0.363949 0.384007
1.28233 7 0.375889 0.366004 0.385774
1.2942 7 0.371174 0.361092 0.381256
1.30617 7 0.368803 0.359162 0.378444
1.31826 7 0.367586 0.35825 0.376921
1.33045 7 0.365589 0.356403 0.374776
1.34276 7 0.361679 0.352763 0.370595
1.35519 7 0.365743 0.356183 0.375303
1.36773 7 0.357493 0.348046 0.36694
1.38038 7 0.362526 0.352993 0.372058
1.39316 7 0.36059 0.351377 0.369802
1.40605 7 0.347195 0.338173 0.356217
1.41906 7 0.353561 0.344482 0.36264
1.43219 7 0.354722 0.345782 0.363661
1.44544 7 0.344256 0.335285 0.353227
1.45881 7 0.350457 0.341319 0.359594
1.47231 7 0.340421 0.331855 0.348988
1.48594 7 0.340409 0.331644 0.349174
1.49968 7 0.327836 0.319579 0.336094
1.51356 7 0.327201 0.319245 0.335157
1.52757 7 0.330379 0.321495 0.339264
1.5417 7 0.329666 0.321422 0.337909
1.55597 7 0.337703 0.328862 0.346544
1.57036 7 0.320222 0.312164 0.328279
1.58489 7 0.318439 0.310455 0.326422
1.59956 7 0.320193 0.311785 0.328601
1.61436 7 0.325519 0.317323 0.333714
1.6293 7 0.313817 0.305961 0.321673
1.64437 7 0.313801 0.305887 0.321714
1.65959 7 0.312025 0.304552 0.319497
1.67494 7 0.310924 0.302974 0.318874
1.69044 7 0.315235 0.307132 0.323338
1.70608 7 0.305763 0.298221 0.313305
1.72187 7 0.308289 0.300123 0.316454
1.7378 7 0.30002 0.292851 0.307189
1.75388 7 0.297761 0.290345 0.305176
1.77011 7 0.298976 0.291724 0.306228
1.78649 7 0.295384 0.288052 0.302717
1.80302 7 0.29598 0.288658 0.303301
1.8197 7 0.290647 0.283401 0.297893
1.83654 7 0.290406 0.283339 0.297474
1.85353 7 0.29088 0.28392 0.297839
1.87068 7 0.290118 0.282859 0.297377
1.88799 7 0.287413 0.280217 0.294609
1.90546 7 0.280992 0.274481 0.287502
1.92309 7 0.279185 0.272781 0.285589
1.94089 7 0.277253 0.270902 0.283604
1.95884 7 0.278686 0.272172 0.2852
1.97697 7 0.282275 0.275412 0.289138
1.99526 7 0.275184 0.268788 0.28158
2.01372 7 0.273533 0.267051 0.280015
2.03236 7 0.269088 0.26315 0.275027
